  13:02:35.898  Script 'ServerScriptService.Server.Core.NPCSystemPerformance', Line 9  -  Studio - NPCSystemPerformance:9
  13:02:35.899  Stack End  -  Studio
  13:02:35.899  Attempted to call require with invalid argument(s).  -  Server - TileDataGenerator:40
  13:02:35.899  Stack Begin  -  Studio
  13:02:35.900  Script 'ServerScriptService.Server.Core.TileDataGenerator', Line 40  -  Studio - TileDataGenerator:40
  13:02:35.900  Stack End  -  Studio
  13:02:35.900  Attempted to call require with invalid argument(s).  -  Server - MemoryStoreManager:3
  13:02:35.900  Stack Begin  -  Studio
  13:02:35.900  Script 'ServerScriptService.Server.Core.MemoryStoreManager', Line 3  -  Studio - MemoryStoreManager:3
  13:02:35.901  Stack End  -  Studio
  13:02:35.901  ServerScriptService.Server.Core.FloorAttributeSetup:32: attempt to index nil with 'GetSystem'  -  Server - FloorAttributeSetup:32
  13:02:35.901  Stack Begin  -  Studio
  13:02:35.901  Script 'ServerScriptService.Server.Core.FloorAttributeSetup', Line 32  -  Studio - FloorAttributeSetup:32
  13:02:35.901  Stack End  -  Studio
  13:02:35.902  Attempted to call require with invalid argument(s).  -  Server - StaffTrainingSystem:5
  13:02:35.902  Stack Begin  -  Studio
  13:02:35.902  Script 'ServerScriptService.Server.Core.StaffTrainingSystem', Line 5  -  Studio - StaffTrainingSystem:5
  13:02:35.902  Stack End  -  Studio
  13:02:35.902  [CoreRegistry] ModuleLoader not found, using legacy loading  -  Server - CoreRegistry:20
  13:02:35.903  [CoreRegistry] Registered system: EventBridge  -  Server - CoreRegistry:33
  13:02:35.903  ServerScriptService.Server.Core.SaunaSystem:698: attempt to index nil with 'registerSystem'  -  Server - SaunaSystem:698
  13:02:35.904  Stack Begin  -  Studio
  13:02:35.904  Script 'ServerScriptService.Server.Core.SaunaSystem', Line 698  -  Studio - SaunaSystem:698
  13:02:35.904  Stack End  -  Studio
  13:02:35.904  Attempted to call require with invalid argument(s).  -  Server - TestLauncher:12
  13:02:35.904  Stack Begin  -  Studio
  13:02:35.904  Script 'ServerScriptService.Server.Core.Tests.TestLauncher', Line 12  -  Studio - TestLauncher:12
  13:02:35.905  Stack End  -  Studio
  13:02:35.905  Attempted to call require with invalid argument(s).  -  Server - SatisfactionEventHandler:11
  13:02:35.905  Stack Begin  -  Studio
  13:02:35.906  Script 'ServerScriptService.Server.Core.SatisfactionEventHandler', Line 11  -  Studio - SatisfactionEventHandler:11
  13:02:35.906  Stack End  -  Studio
  13:02:35.906  Attempted to call require with invalid argument(s).  -  Server - LegacyBridge:6
  13:02:35.906  Stack Begin  -  Studio
  13:02:35.907  Script 'ServerScriptService.Server.Core.LegacyBridge', Line 6  -  Studio - LegacyBridge:6
  13:02:35.907  Stack End  -  Studio
  13:02:35.907  Attempted to call require with invalid argument(s).  -  Server - DataManagerTests:5
  13:02:35.907  Stack Begin  -  Studio
  13:02:35.907  Script 'ServerScriptService.Server.Core.Tests.DataManagerTests', Line 5  -  Studio - DataManagerTests:5
  13:02:35.907  Stack End  -  Studio
  13:02:35.908  Analyzing GymParts structure...  -  Server - AnalyzeGymStructure:237
  13:02:35.908  ServerScriptService.Server.Core.AnalyzeGymStructure:211: attempt to index nil with 'baseStructure'  -  Server - AnalyzeGymStructure:211
  13:02:35.909  Stack Begin  -  Studio
  13:02:35.909  Script 'ServerScriptService.Server.Core.AnalyzeGymStructure', Line 211 - function generateRoomPrerequisites  -  Studio - AnalyzeGymStructure:211
  13:02:35.909  Script 'ServerScriptService.Server.Core.AnalyzeGymStructure', Line 247 - function analyzeGymStructure  -  Studio - AnalyzeGymStructure:247
  13:02:35.910  Script 'ServerScriptService.Server.Core.AnalyzeGymStructure', Line 399 - function main  -  Studio - AnalyzeGymStructure:399
  13:02:35.910  Script 'ServerScriptService.Server.Core.AnalyzeGymStructure', Line 442  -  Studio - AnalyzeGymStructure:442
  13:02:35.910  Stack End  -  Studio
  13:02:35.910  Attempted to call require with invalid argument(s).  -  Server - EquipmentUpgradeSystem:17
  13:02:35.911  Stack Begin  -  Studio
  13:02:35.911  Script 'ServerScriptService.Server.Core.EquipmentUpgradeSystem', Line 17  -  Studio - EquipmentUpgradeSystem:17
  13:02:35.911  Stack End  -  Studio
  13:02:35.912  Attempted to call require with invalid argument(s).  -  Server - PerformanceManager:10
  13:02:35.912  Stack Begin  -  Studio
  13:02:35.913  Script 'ServerScriptService.Server.Core.PerformanceManager', Line 10  -  Studio - PerformanceManager:10
  13:02:35.913  Stack End  -  Studio
  13:02:35.913  ✓ Registered global function: _G.AutomateGym(tycoonName)  -  Server - GymAutomation:1184
  13:02:35.914  ✓ Registered global function: _G.AutomateAllGyms()  -  Server - GymAutomation:1185
  13:02:35.914  ✓ Registered global function: _G.GenerateBuildOrder()  -  Server - GymAutomation:1186
  13:02:35.914  ✓ Registered global function: _G.ShowTycoonInfo(tycoonName)  -  Server - GymAutomation:1187
  13:02:35.915  ✓ Registered global function: _G.ShowHitboxes()  -  Server - GymAutomation:1188
  13:02:35.915  ✓ Registered global function: _G.HideHitboxes()  -  Server - GymAutomation:1189
  13:02:35.915  ✓ Registered global function: _G.ProcessEquipment()  -  Server - GymAutomation:1190
  13:02:35.916  ✓ Registered global function: _G.ValidateGymModels(tycoonName)  -  Server - GymAutomation:1191
  13:02:35.916  ✓ Registered global function: _G.GenerateModelReport(tycoonName)  -  Server - GymAutomation:1192
  13:02:35.916  ✓ Registered global function: _G.DetectUpgradePaths(tycoonName, options)  -  Server - GymAutomation:1193
  13:02:35.917  ✓ Registered global function: _G.ApplyCollectionTags(tycoonName, options)  -  Server - GymAutomation:1194
  13:02:35.917  ✓ Registered global function: _G.GenerateEquipmentConfig(tycoonName, options)  -  Server - GymAutomation:1195
  13:02:35.917  ✓ Registered global function: _G.ApplyNPCAnimations(tycoonName, options)  -  Server - GymAutomation:1196
  13:02:35.951  Removing existing script: Workspace.GymParts.3rd Floor.Massage and Wellness.Steam and Sauna.Steam Mens.SteamRoom.Steam Script  -  Server
  13:02:35.951  Removing existing script: Workspace.GymParts.3rd Floor.Massage and Wellness.Steam and Sauna.Steam Womens.SteamRoom.Steam Script  -  Server
  13:02:35.952  Removing existing script: Workspace.GymParts.3rd Floor.Massage and Wellness.Steam and Sauna.Sauna Mens.Heater.Heater Element.Heater Script  -  Studio
  13:02:35.953  Removing existing script: Workspace.GymParts.3rd Floor.Massage and Wellness.Steam and Sauna.Sauna Womens.Heater.Heater Element.Heater Script  -  Studio
  13:02:35.955  Steam room effects created for: Workspace.GymParts.3rd Floor.Massage and Wellness.Steam and Sauna.Steam Mens.SteamRoom  -  Studio
  13:02:35.956  Steam room effects created for: Workspace.GymParts.3rd Floor.Massage and Wellness.Steam and Sauna.Steam Womens.SteamRoom  -  Studio
  13:02:35.957  Sauna heater effects initialized for: Workspace.GymParts.3rd Floor.Massage and Wellness.Steam and Sauna.Sauna Mens.Heater.Heater Element  -  Studio
  13:02:35.959  Sauna heater effects initialized for: Workspace.GymParts.3rd Floor.Massage and Wellness.Steam and Sauna.Sauna Womens.Heater.Heater Element  -  Studio
  13:02:35.959  All sauna and steam room effects created successfully!  -  Studio
  13:02:35.959  Splash Script by Plad loaded  -  Server - Splash Script:1
  13:02:35.960  [Milestones] Initializing Milestone System  -  Server - GymMilestonesSystem:22
  13:02:35.960  [Milestones] Milestone System initialized  -  Server - GymMilestonesSystem:22
  13:02:35.961  Created Tycoons folder in Workspace  -  Server - UnifiedTycoonSystem:60
  13:02:35.961  === Unified Tycoon System Initialized ===  -  Server - UnifiedTycoonSystem:403
  13:02:35.961  ?? PlayerCharacterCheck initialized - will prevent characters from being used as tycoons  -  Server - PlayerCharacterCheck:54
  13:02:35.962  Attempted to call require with invalid argument(s).  -  Server - AdminCommands:9
  13:02:35.962  Stack Begin  -  Studio
  13:02:35.962  Script 'ServerScriptService.Essentials.AdminCommands', Line 9  -  Studio - AdminCommands:9
  13:02:35.963  Stack End  -  Studio
  13:02:35.963  [Membership System] Initializing Membership System  -  Server - GymRevenueSystem:56
  13:02:35.964  [Membership System] Started income generation  -  Server - GymRevenueSystem:56
  13:02:35.964  [Membership System] Membership System initialized  -  Server - GymRevenueSystem:56
  13:02:35.964  [BuyTile] Initializing Buy Tile System...  -  Server - BuyTile:48
  13:02:35.965  [BuyTile] Starting Buy Tile system initialization  -  Server - BuyTile:48
  13:02:35.965  [BuyTile] GymTycoonConnector not found, creating minimal version  -  Server - BuyTile:48
  13:02:35.965  [BuyTile] Attempting to spawn initial BuyTile with ID: 1  -  Server - BuyTile:48
  13:02:35.966  [BuyTile] Looking for BuyTile with ID: 1  -  Server - BuyTile:48
  13:02:35.966  [BuyTile] Found BuyTile with ID: 1 and Name: BuyTile 1  -  Server - BuyTile:48
  13:02:35.966  [BuyTile] Cached BuyTile ID: 1  -  Server - BuyTile:48
  13:02:35.968  [BuyTile] Created BillboardGui for: Membership Desk  -  Server - BuyTile:48
  13:02:35.968  [BuyTile] Model BuyTile 1 placed at position: -164, 0.4622473418712616, 105.0479965209961  -  Server - BuyTile:48
  13:02:35.968  [BuyTile] Spawned BuyTile ID: 1 at position: -164, 0.4622473418712616, 105.0479965209961  -  Server - BuyTile:48
  13:02:35.969  [BuyTile] Successfully spawned initial BuyTile with ID: 1  -  Server - BuyTile:48
  13:02:35.969  [BuyTile] Buy Tile system initialization complete  -  Server - BuyTile:48
  13:02:35.969  Created CashUpdatedEvent in EventBridge  -  Server - EventBridge:49
  13:02:35.970  Created NPCRemovedEvent in EventBridge  -  Server - EventBridge:49
  13:02:35.970  Created NPCInteractionEvent in EventBridge  -  Server - EventBridge:49
  13:02:35.970  Created PlayerJoinedGymEvent in EventBridge  -  Server - EventBridge:49
  13:02:35.971  Created PlayerLeftGymEvent in EventBridge  -  Server - EventBridge:49
  13:02:35.971  Created EquipmentUsedEvent in EventBridge  -  Server - EventBridge:49
  13:02:35.972  Created MilestoneReachedEvent in EventBridge  -  Server - EventBridge:49
  13:02:35.972  Created ChallengeCompletedEvent in EventBridge  -  Server - EventBridge:49
  13:02:35.972  EventBridge system initialized - connecting 14 events  -  Server - EventBridge:114
  13:02:35.973  [FrontDeskSystem] Initializing Front Desk System...  -  Server - FrontDeskPrompt:68
  13:02:35.973  [FrontDeskSystem] Created collection sound effect  -  Server - FrontDeskPrompt:68
  13:02:35.974  [FrontDeskSystem] Started front desk update loop  -  Server - FrontDeskPrompt:68
  13:02:35.974  [FrontDeskSystem] Front Desk System initialized  -  Server - FrontDeskPrompt:68
  13:02:35.974  === Unified Tycoon System Initialized ===  -  Server - UnifiedTycoonSystem:403
  13:02:35.975  [DataIntegration] Starting data persistence integration  -  Server - DataPersistenceIntegration:84
  13:02:35.975  DataAccessLayer not found. Integration will be limited.  -  Server - DataPersistenceIntegration:261
  13:02:35.975  [DataIntegration] Found 0 legacy data managers  -  Server - DataPersistenceIntegration:84
  13:02:35.975  [DataIntegration] Found 0 systems to integrate with  -  Server - DataPersistenceIntegration:84
  13:02:35.975  [DataIntegration] Patched 0 systems to use DataAccessLayer  -  Server - DataPersistenceIntegration:84
  13:02:35.976  ServerScriptService.Server.Core.DataPersistenceIntegration:242: attempt to perform arithmetic (sub) on number and nil  -  Server - DataPersistenceIntegration:242
  13:02:35.976  Stack Begin  -  Studio
  13:02:35.976  Script 'ServerScriptService.Server.Core.DataPersistenceIntegration', Line 242 - function checkServerStatus  -  Studio - DataPersistenceIntegration:242
  13:02:35.977  Script 'ServerScriptService.Server.Core.DataPersistenceIntegration', Line 286 - function runIntegration  -  Studio - DataPersistenceIntegration:286
  13:02:35.977  Script 'ServerScriptService.Server.Core.DataPersistenceIntegration', Line 300  -  Studio - DataPersistenceIntegration:300
  13:02:35.977  Stack End  -  Studio
  13:02:35.978  [ModuleLoaderExample] ModuleLoader not found, using legacy loading  -  Server - ModuleLoaderExample:26
  13:02:35.978  [ModuleLoaderExample] Failed to load CoreRegistry: Attempted to call require with invalid argument(s).  -  Server - ModuleLoaderExample:62
  13:02:35.979  Attempted to call require with invalid argument(s).  -  Server - EquipmentSetupCommands:14
  13:02:35.979  Stack Begin  -  Studio
  13:02:35.979  Script 'ServerScriptService.Server.Essentials.EquipmentSetupCommands', Line 14  -  Studio - EquipmentSetupCommands:14
  13:02:35.980  Stack End  -  Studio
  13:02:35.980  [Cleanup] Starting cleanup...  -  Server - Cleanup:9
  13:02:35.980  [Cleanup] Searching for test buttons...  -  Server - Cleanup:9
  13:02:35.981  [Cleanup] Cleaning up NPC scripts...  -  Server - Cleanup:9
  13:02:35.981  [Cleanup] Cleaning up extra GuiFolder objects...  -  Server - Cleanup:9
  13:02:36.025   ▶ Failed to load animation with sanitized ID rbxassetid://4479935848: Animation failed to load, assetId: https://assetdelivery.roblox.com/v1/asset?id=4479935848&serverplaceid=0 (x2)  -  Studio
  13:02:36.026   ▶ Failed to load animation with sanitized ID rbxassetid://4479937122: Animation failed to load, assetId: https://assetdelivery.roblox.com/v1/asset?id=4479937122&serverplaceid=0 (x2)  -  Studio
  13:02:36.027   ▶ Failed to load animation with sanitized ID rbxassetid://4571857828: Animation failed to load, assetId: https://assetdelivery.roblox.com/v1/asset?id=4571857828&serverplaceid=0 (x2)  -  Studio
  13:02:36.052  [Cleanup] Checking for syntax error scripts...  -  Server - Cleanup:9
  13:02:36.052  [Cleanup] Cleanup completed!  -  Server - Cleanup:9
  13:02:36.053  [FolderSetup] Setting up necessary folders...  -  Server - FolderSetup:11
  13:02:36.053  [FolderSetup] Created folder: ReplicatedStorage/Events  -  Server - FolderSetup:11
  13:02:36.053  [FolderSetup] Created folder: ReplicatedStorage/ReplicatedEvents  -  Server - FolderSetup:11
  13:02:36.054  [FolderSetup] Created folder: ReplicatedStorage/MembershipBoostEvent  -  Server - FolderSetup:11
  13:02:36.054  [FolderSetup] Created folder: ReplicatedStorage/CreateAllianceEvent  -  Server - FolderSetup:11
  13:02:36.055  [FolderSetup] Created folder: ServerStorage/MemberSatisfactionSystem  -  Server - FolderSetup:11
  13:02:36.055  [FolderSetup] Created folder: ServerScriptService/src  -  Server - FolderSetup:11
  13:02:36.056  [FolderSetup] Created RemoteEvent: Events/MembershipUpdated  -  Server - FolderSetup:11
  13:02:36.056  [FolderSetup] Created RemoteEvent: Events/EquipmentPurchased  -  Server - FolderSetup:11
  13:02:36.056  [FolderSetup] Created RemoteEvent: Events/RevenueCollected  -  Server - FolderSetup:11
  13:02:36.057  [FolderSetup] Created RemoteEvent: Events/MemberJoined  -  Server - FolderSetup:11
  13:02:36.057  [FolderSetup] Created RemoteEvent: Events/MemberLeft  -  Server - FolderSetup:11
  13:02:36.058  [FolderSetup] Created RemoteEvent: Events/TycoonCreated  -  Server - FolderSetup:11
  13:02:36.058  [FolderSetup] Created RemoteEvent: Events/MembershipTierChanged  -  Server - FolderSetup:11
  13:02:36.058  [FolderSetup] Folder setup complete!  -  Server - FolderSetup:11
  13:02:36.059  [ErrorSuppressor] Starting error suppression...  -  Server - ErrorSuppressor:23
  13:02:36.249  [ErrorSuppressor] Error suppression complete!  -  Server - ErrorSuppressor:259
  13:02:36.250  [FrontDeskFixer] Front desk GUI fixer initialized  -  Server - FrontDeskFix:16
  13:02:36.250  Player Sanction System initialized  -  Server - PlayerSanctionSystem:60
  13:02:36.251  [DataManager] Running in Studio - data persistence may not work unless enabled in Game Settings  -  Server - GymTycoonDataManager:43
  13:02:36.251  [DataManager] DataManager initialized successfully  -  Server - GymTycoonDataManager:43
  13:02:36.251  [DataManager] Connected to TilePurchased event  -  Server - GymTycoonDataManager:43
  13:02:36.252  [DataManager] Events connected  -  Server - GymTycoonDataManager:43
  13:02:36.252  [DataManager] Fixed common issues  -  Server - GymTycoonDataManager:43
  13:02:36.252  Reset Button Handler initialized  -  Server - ResetButtonHandler:93
  13:02:36.253  Player activity receiver initialized  -  Server - PlayerActivityReceiver:30
  13:02:36.253  Daily Reward System initialized with streak multipliers and rare rewards  -  Server - DailyRewardsSystem:1183
  13:02:36.254  Attempted to call require with invalid argument(s).  -  Server - AttributeSetup:8
  13:02:36.254  Stack Begin  -  Studio
  13:02:36.254  Script 'ServerScriptService.Server.Core.AttributeSetup', Line 8  -  Studio - AttributeSetup:8
  13:02:36.254  Stack End  -  Studio
  13:02:36.255  [DataManager] DataStores initialized successfully  -  Server - EnhancedDataStorageSystem:70
  13:02:36.255  [DataManager] Connected to TilePurchased event  -  Server - EnhancedDataStorageSystem:70
  13:02:36.255  [DataManager] Events connected  -  Server - EnhancedDataStorageSystem:70
  13:02:36.256  DoubleMember model not found in ServerStorage > GymParts!  -  Server - DoubleMemberBoost:25
  13:02:36.257  ?? PlayerCharacterCheck initialized - will prevent characters from being used as tycoons  -  Server - PlayerCharacterCheck:54
  13:02:36.257  [Staff System] Initializing Staff System  -  Server - StaffManagementSystem:258
  13:02:36.258  [Staff System] Staff System initialized  -  Server - StaffManagementSystem:258
  13:02:36.258  Attempted to call require with invalid argument(s).  -  Server - RebirthSystem:7
  13:02:36.258  Stack Begin  -  Studio
  13:02:36.258  Script 'ServerScriptService.Server.Core.RebirthSystem', Line 7  -  Studio - RebirthSystem:7
  13:02:36.259  Stack End  -  Studio
  13:02:36.259  Attempted to call require with invalid argument(s).  -  Server - BuilderBoost:5
  13:02:36.259  Stack Begin  -  Studio
  13:02:36.259  Script 'ServerScriptService.Server.Enhancements.BuilderBoost', Line 5  -  Studio - BuilderBoost:5
  13:02:36.260  Stack End  -  Studio
  13:02:36.260  [DataAccessLayer] Initializing DataAccessLayer v1.0.0  -  Server - DataAccessLayer:99
  13:02:36.260  No data system found! Data operations will fail!  -  Server - DataAccessLayer:292
  13:02:36.260  [DataAccessLayer] Player events connected  -  Server - DataAccessLayer:99
  13:02:36.260  [DataAccessLayer] DataAccessLayer fully initialized  -  Server - DataAccessLayer:99
  13:02:36.261  Attempted to call require with invalid argument(s).  -  Server - SpecializationNPC:6
  13:02:36.261  Stack Begin  -  Studio
  13:02:36.262  Script 'ServerScriptService.Server.Core.SpecializationNPC', Line 6  -  Studio - SpecializationNPC:6
  13:02:36.262  Stack End  -  Studio
  13:02:36.262  Attempted to call require with invalid argument(s).  -  Server - NPCInteractionTest:6
  13:02:36.263  Stack Begin  -  Studio
  13:02:36.263  Script 'ServerScriptService.Server.Core.NPCInteractionTest', Line 6  -  Studio - NPCInteractionTest:6
  13:02:36.263  Stack End  -  Studio
  13:02:36.263  EventSystem not found, creating a basic implementation  -  Server - MembershipBoostEvent:32
  13:02:36.264  Event Frequency set to every: 7 days  -  Server - MembershipBoostEvent:156
  13:02:36.264  Event Type set to:  Random  -  Server - MembershipBoostEvent:139
  13:02:36.264  Event Length set to:  FullWeekend  -  Server - MembershipBoostEvent:148
  13:02:36.264  Added event to EventSystem: MembershipBoost  -  Server - MembershipBoostEvent:38
  13:02:36.265  BoundingBoxManager: Failed to set up legacy global functions: ServerScriptService.Server.Core.BoundingBoxManager:507: invalid argument #1 to 'rawset' (table expected, got nil)  -  Server - BoundingBoxManager:517
  13:02:36.265  [DataAdminServer] Initializing DataAdminServer  -  Server - DataAdminServer:109
  13:02:36.265  [DataAdminServer] DataAdminServer initialized  -  Server - DataAdminServer:109
  13:02:36.265  [DataSystemBridge] CoreRegistry not found, creating basic version  -  Server - DataSystemBridge:12
  13:02:36.265  [DataSystemBridge] Starting integration fix process...  -  Server - DataSystemBridge:12
  13:02:36.266  [DataSystemBridge] Unable to locate any data management system  -  Server - DataSystemBridge:12
  13:02:36.266  [DataSystemBridge] No data manager found, cannot create data interface  -  Server - DataSystemBridge:12
  13:02:36.266  [DataSystemBridge] Failed to create data persistence interface  -  Server - DataSystemBridge:12
  13:02:36.266  [DataSystemBridge] Unable to locate BuyTile system  -  Server - DataSystemBridge:12
  13:02:36.267  [DataSystemBridge] No BuyTile system found, cannot create spawn function  -  Server - DataSystemBridge:12
  13:02:36.267  [DataSystemBridge] Failed to create spawn function  -  Server - DataSystemBridge:12
  13:02:36.267  [DataSystemBridge] Unable to locate DataAccessLayer, creating basic version  -  Server - DataSystemBridge:12
  13:02:36.268  [DataSystemBridge] Unable to locate any data management system  -  Server - DataSystemBridge:12
  13:02:36.268  [DataSystemBridge] No data manager found, cannot create data interface  -  Server - DataSystemBridge:12
  13:02:36.268  [DataSystemBridge] Cannot create DataAccessLayer, no data interface available  -  Server - DataSystemBridge:12
  13:02:36.268  [DataSystemBridge] Finished fixing integration issues  -  Server - DataSystemBridge:12
  13:02:36.269  [DataSystemBridge] Unable to locate any data management system  -  Server - DataSystemBridge:12
  13:02:36.269  [DataMigration] Initializing DataMigrationUtility  -  Server - DataMigrationUtility:109
  13:02:36.269  [BuyTile] Initializing Buy Tile System...  -  Server - BuyTile:48
  13:02:36.269  [BuyTile] Starting Buy Tile system initialization  -  Server - BuyTile:48
  13:02:36.270  [BuyTile] Attempting to spawn initial BuyTile with ID: 1  -  Server - BuyTile:48
  13:02:36.270  [BuyTile] Looking for BuyTile with ID: 1  -  Server - BuyTile:48
  13:02:36.270  [BuyTile] Found BuyTile with ID: 1 and Name: BuyTile 1  -  Server - BuyTile:48
  13:02:36.270  [BuyTile] Cached BuyTile ID: 1  -  Server - BuyTile:48
  13:02:36.271  [BuyTile] Created BillboardGui for: Membership Desk  -  Server - BuyTile:48
  13:02:36.271  [BuyTile] Model BuyTile 1 placed at position: -164, 0.4622473418712616, 105.0479965209961  -  Server - BuyTile:48
  13:02:36.272  [BuyTile] Spawned BuyTile ID: 1 at position: -164, 0.4622473418712616, 105.0479965209961  -  Server - BuyTile:48
  13:02:36.272  [BuyTile] Successfully spawned initial BuyTile with ID: 1  -  Server - BuyTile:48
  13:02:36.272  [BuyTile] Buy Tile system initialization complete  -  Server - BuyTile:48
  13:02:36.272  [VersionedDataStore] Initializing VersionedDataStore  -  Server - VersionedDataStore:41
  13:02:36.273  Attempted to call require with invalid argument(s).  -  Server - DataThrottler:13
  13:02:36.273  Stack Begin  -  Studio
  13:02:36.274  Script 'ServerScriptService.Server.Core.DataThrottler', Line 13  -  Studio - DataThrottler:13
  13:02:36.274  Stack End  -  Studio
  13:02:36.274  EventBridge system initialized - connecting 14 events  -  Server - EventBridge:114
  13:02:36.275  [Membership System] Connected to GymTycoonConnector  -  Server - GymRevenueSystem:56
  13:02:36.275  [Membership System] Initializing Membership System  -  Server - GymRevenueSystem:56
  13:02:36.275  [Membership System] Started income generation  -  Server - GymRevenueSystem:56
  13:02:36.275  [Membership System] Membership System initialized  -  Server - GymRevenueSystem:56
  13:02:36.276  [DataSystemIntegration] Initializing data system integration...  -  Server - DataSystemIntegration:118
  13:02:36.276  [DataSystemIntegration] Enhanced data storage system not found!  -  Server - DataSystemIntegration:122
  13:02:36.307   ▶ NPC assigned as Trainer (x2)  -  Server - JobSystem:17
  13:02:36.338  Attempted to call require with invalid argument(s).  -  Server - ServerFunctions:7
  13:02:36.339  Stack Begin  -  Studio
  13:02:36.339  Script 'ServerScriptService.Server.Core.ServerFunctions', Line 7  -  Studio - ServerFunctions:7
  13:02:36.339  Stack End  -  Studio
  13:02:36.339  [FrontDeskSystem] Initializing Front Desk System...  -  Server - FrontDeskPrompt:68
  13:02:36.340  [FrontDeskSystem] Started front desk update loop  -  Server - FrontDeskPrompt:68
  13:02:36.340  [FrontDeskSystem] Front Desk System initialized  -  Server - FrontDeskPrompt:68
  13:02:36.340  SpecializationIntegration: Failed to load GymSpecializationSystem  -  Server - SpecializationIntegration:25
  13:02:36.340  Attempted to call require with invalid argument(s).  -  Server - StaffManagementSystem:10
  13:02:36.340  Stack Begin  -  Studio
  13:02:36.341  Script 'ServerScriptService.Server.Core.StaffManagementSystem', Line 10  -  Studio - StaffManagementSystem:10
  13:02:36.341  Stack End  -  Studio
  13:02:36.341  [RebirthSystem] Initializing RebirthSystem  -  Server - RebirthSystem:296
  13:02:36.342  [RebirthSystem] Rebirth remotes set up  -  Server - RebirthSystem:296
  13:02:36.342  [RebirthSystem] RebirthSystem initialized  -  Server - RebirthSystem:296
  13:02:36.342  [DataInitializer] Starting data systems initialization...  -  Server - DataSystemInitializer:20
  13:02:36.343  DataAccessLayer not found, data persistence improvements will be limited  -  Server - DataSystemInitializer:52
  13:02:36.343  [DataInitializer] DataPersistenceIntegration script not found, running integration manually  -  Server - DataSystemInitializer:20
  13:02:36.343  [DataInitializer] All data systems initialized successfully!  -  Server - DataSystemInitializer:20
  13:02:36.343  [Milestones] Initializing Milestone System  -  Server - GymMilestonesSystem:22
  13:02:36.344  [Milestones] Milestone System initialized  -  Server - GymMilestonesSystem:22
  13:02:36.344  [DataAdminSystem] Initializing DataAdminSystem  -  Server - DataAdminSystem:102
  13:02:36.345  [DataAdminSystem] Chat commands initialized  -  Server - DataAdminSystem:102
  13:02:36.345  Attempted to call require with invalid argument(s).  -  Server - FeatureManager:5
  13:02:36.346  Stack Begin  -  Studio
  13:02:36.346  Script 'ServerScriptService.Server.Core.FeatureManager', Line 5  -  Studio - FeatureManager:5
  13:02:36.346  Stack End  -  Studio
  13:02:36.347  ⚠️ Could not locate EquipmentManager module. Legacy equipment upgrade functionality will be limited.  -  Server - EquipmentUpgradeSystem:57
  13:02:36.347  Initializing Basketball Court Systems...  -  Server - Basketball:7
  13:02:36.347  Tycoon validation tool initialized. Run _G.ValidateTycoons() to validate all tycoons.  -  Server - TycoonValidationTool:518
  13:02:36.347  Optional config: _G.ValidateTycoons({LogLevel = 2, SimulatePurchases = true})  -  Server - TycoonValidationTool:519
  13:02:36.348  SetPrimaryPartCFrame is not a valid member of Folder "ServerScriptService.Server.Model Function"  -  Server - ElevatorMovement:457
  13:02:36.348  Stack Begin  -  Studio
  13:02:36.348  Script 'ServerScriptService.Server.Model Function.ElevatorMovement', Line 457 - function initialize  -  Studio - ElevatorMovement:457
  13:02:36.349  Script 'ServerScriptService.Server.Model Function.ElevatorMovement', Line 477  -  Studio - ElevatorMovement:477
  13:02:36.349  Stack End  -  Studio
  13:02:36.349  
✅ GYM TYCOON AUTOMATION LOADED  -  Server - GymAutomation:24
  13:02:36.350  Run _G.AutomateGym() in the Command Bar to automate the gym setup.  -  Server - GymAutomation:25
  13:02:36.350  SafeWait module not found, using fallback implementation  -  Server - GymAutomation:59
  13:02:36.350  Attempted to call require with invalid argument(s).  -  Server - EquipmentSetup:12
  13:02:36.351  Stack Begin  -  Studio
  13:02:36.351  Script 'ServerScriptService.Server.Model Function.EquipmentSetup', Line 12  -  Studio - EquipmentSetup:12
  13:02:36.351  Stack End  -  Studio
  13:02:36.351  FolderSetup: Created missing folder server in ServerScriptService.src  -  Server - FolderSetup:21
  13:02:36.352  FolderSetup: Created missing folder ReputationEvents in ReplicatedStorage  -  Server - FolderSetup:21
  13:02:36.352  FolderSetup: Created missing folder CompetitionUI in ReplicatedStorage.shared  -  Server - FolderSetup:21
  13:02:36.352  FolderSetup: Created missing folder JoinAllianceEvent in ReplicatedStorage  -  Server - FolderSetup:21
  13:02:36.352  FolderSetup: Created missing folder TutorialEvent in ReplicatedStorage.ReplicatedEvents  -  Server - FolderSetup:21
  13:02:36.353  FolderSetup: Created missing folder UIStyle in ReplicatedStorage.shared  -  Server - FolderSetup:21
  13:02:36.353  FolderSetup: Created missing RemoteEvent ReputationChanged in ReplicatedStorage.ReputationEvents  -  Server - FolderSetup:42
  13:02:36.354  FolderSetup: All required folders and events have been created  -  Server - FolderSetup:51
  13:02:36.354  All sauna and steam room effects created successfully in ServerStorage!  -  Server - SteamSauna:367
  13:02:36.354  Build Order Visualizer initialized. Available commands:  -  Server - BuildOrderVisualizer:703
  13:02:36.355  - _G.ShowBuildOrder([tycoon]) - Visualize the full build order  -  Server - BuildOrderVisualizer:704
  13:02:36.355  - _G.ShowTileProgression(tile) - Visualize progression for a specific tile  -  Server - BuildOrderVisualizer:705
